id,avg_daily_demand,demand_std,safety_stock,reorder_point,annual_demand,eoq
FOODS_1_002_TX_2_validation,0.20434505218558904,0.3199983475254496,0.9116657090755388,1.524700865632306,74.58594404774,61.06797198521497
FOODS_1_002_TX_3_validation,0.3142246824746412,0.7558650047837374,2.153436762659368,3.0961108100832915,114.69200910324403,75.72714477096177
FOODS_1_002_WI_1_validation,0.8486307806281923,0.8085791522959278,2.3036177902854296,4.849510132170007,309.7502349292902,124.44883184049783
FOODS_1_002_WI_2_validation,0.4753952099681298,0.7940109261542755,2.2621133502840762,3.6882989801884656,173.51925163836736,93.14484731813332
FOODS_1_002_WI_3_validation,0.2237169861408014,0.40381381127516625,1.1504534552678953,1.8216044136902996,81.65669994139252,63.89706563739548
FOODS_1_003_CA_1_validation,0.7406808933906549,1.045540151765771,2.9787125814788187,5.200755261650784,270.34852608758905,116.26446707562656
FOODS_1_003_CA_2_validation,0.9767775818645257,1.4287500443943624,4.07046608955036,7.000798835143937,356.52381738055186,133.51475899325735
FOODS_1_003_CA_3_validation,0.8355719909466682,1.2571899603417507,3.5816965478125105,6.088412520652515,304.9837766955339,123.48760599662096
FOODS_1_003_CA_4_validation,0.32637251488344515,0.48137010443517697,1.3714090118942255,2.350526556544561,119.12596793245748,77.177058745607
FOODS_1_003_TX_1_validation,0.37753520007220703,0.31141325105576045,0.8872070263321893,2.0198126265488106,137.80034802635558,83.00612869733041
FOODS_1_003_TX_2_validation,0.43830213245546185,1.0831202039241528,3.0857770246642384,4.400683422030624,159.98027834624358,89.43720656031347
FOODS_1_003_TX_3_validation,0.15962014301462177,0.053346870563470615,0.1519836366509346,0.6308440656947999,58.261352200336944,53.972841411369544
FOODS_1_003_WI_1_validation,1.3235158304339727,0.9605028487515663,2.736443851812486,6.706991343114404,483.0832781084,155.41609924785783
FOODS_1_003_WI_2_validation,0.2920819189510095,0.28966031662563785,0.8252335675782055,1.7014793244312338,106.60990041711847,73.01023915079256
FOODS_1_003_WI_3_validation,0.32750872130275693,0.18203911366288483,0.5186239832809066,1.5011501471891773,119.54068327550628,77.31128096064192
FOODS_1_004_CA_1_validation,6.39417513174931,2.015873215318252,5.7431624208726255,24.925687816120554,2333.873923088498,341.60459035912396
FOODS_1_004_CA_2_validation,6.237123406534321,1.7548526568322949,4.999522666556494,23.710892886159456,2276.5500433850275,337.38331637656796
FOODS_1_004_CA_3_validation,4.0344799039070285,1.6853074072930716,4.801390333298214,16.9048300450193,1472.5851649260653,271.34711763035784
FOODS_1_004_CA_4_validation,4.222804536011039,0.47496812757248497,1.3531699715330963,14.021583579566213,1541.3236556440293,277.6079659919748
FOODS_1_004_TX_1_validation,4.570550377199554,1.4215140891304214,4.049851069699312,17.761502201297976,1668.2508876778372,288.81229957169734
FOODS_1_004_TX_2_validation,5.829779429277272,0.7060934543913001,2.011639106105215,19.500977393937028,2127.869491686204,326.1801259799717
FOODS_1_004_TX_3_validation,4.7657214700691055,1.3036311478350686,3.714006100201803,18.01117051040912,1739.4883365752235,294.9142533496155
FOODS_1_004_WI_1_validation,6.451342636307831,1.5257343807797858,4.346771559512219,23.70079946843571,2354.7400622523583,343.12826044005453
FOODS_1_004_WI_2_validation,5.729542983362095,1.578849960624476,4.498096255831835,21.686725205918123,2091.2831889271647,323.3638190125145
FOODS_1_004_WI_3_validation,5.719666385352457,1.5255529646758224,4.3462547104649145,21.505253866522285,2087.6782306536466,323.08499119068085
FOODS_1_005_CA_1_validation,1.1266977970849867,1.1653709103667407,3.3201068241485387,6.700200215403499,411.24469593602015,143.39537927283783
FOODS_1_005_CA_2_validation,3.7045420706280816,4.76933164130414,13.58768301839478,24.701309230279023,1352.1578557792498,260.01517799729015
FOODS_1_005_CA_3_validation,2.4615061585414706,3.1344926516393894,8.930075695536592,16.314594171161005,898.4497478676368,211.9492566473915
FOODS_1_005_CA_4_validation,0.7702767356591568,1.925319317473072,5.485177077738894,7.796007284716364,281.1510085155922,118.56454118234342
FOODS_1_005_TX_1_validation,0.7042770474746699,0.8362533954090132,2.382460880151115,4.495292022575125,257.0611223282545,113.37131963778461
FOODS_1_005_TX_2_validation,0.9221414881798797,1.0929695728189568,3.11383758168544,5.880262046225079,336.5816431856561,129.72695232403638
FOODS_1_005_TX_3_validation,0.8270483615112523,1.1331173941864958,3.2282175224504925,5.709362606984249,301.87265195160705,122.85614594956311
FOODS_1_005_WI_1_validation,2.145769650375909,2.1019005022988577,5.98825158521208,12.425560536339807,783.2059223872069,197.8896058901537
FOODS_1_005_WI_2_validation,1.8209252628453416,1.8360545603831173,5.230864458010765,10.693640246546789,664.6377209385497,182.2961492926482
FOODS_1_005_WI_3_validation,1.291804992454413,1.5257587817953726,4.3468410772748864,8.222256054638127,471.50882224586076,153.5429617803859
FOODS_1_006_CA_1_validation,1.7731397353546825,1.561681429697622,4.449183625369047,9.768602831433094,647.1960034044591,179.88829914761814
FOODS_1_006_CA_2_validation,1.2199533297659924,0.8537961486176617,2.432439658687863,6.09229964798584,445.2829653645872,149.2117564678781
FOODS_1_006_CA_3_validation,1.437702699510061,1.6097019043025336,4.585992519444191,8.899100617974373,524.7614853211722,161.98170966519217
FOODS_1_006_CA_4_validation,1.2665554514238402,1.3220217558467429,3.766400391681574,7.566066745953094,462.29273976970165,152.0349860673032
FOODS_1_006_TX_1_validation,0.5895569858615625,0.721623997298234,2.055885157752253,3.8245561153369403,215.1882998394703,103.72759995282603
FOODS_1_006_TX_2_validation,0.7026647950059708,0.8664873398918235,2.468596482563498,4.576590867581411,256.47265017717933,113.24147874722834
FOODS_1_006_TX_3_validation,0.8731698311178554,1.2299880816527473,3.504199210045087,6.123708703398654,318.7069883580172,126.23529386784372
FOODS_1_006_WI_1_validation,1.3631652172618236,2.219103358378626,6.322159012296972,10.411654664082445,497.55530430056564,157.72686903323822
FOODS_1_006_WI_2_validation,1.257459048293605,1.5920774660970423,4.535781022797667,8.308158167678481,458.97255262716584,151.48804451625313
FOODS_1_006_WI_3_validation,0.9256042396982878,5.105642115705922,14.545821488439993,17.322634207534854,337.845547489875,129.97029420022773
FOODS_1_008_CA_1_validation,0.3067341505004846,0.3481592931429429,0.9918953998009509,1.9120978513024047,111.95796493267687,74.81910348723676
FOODS_1_008_CA_2_validation,0.21795465174281653,0.66187923294409,1.885674113290094,2.5395380685185436,79.55344788612803,63.0687909691188
FOODS_1_008_CA_3_validation,0.25096057475233013,0.19024864192167262,0.5420126834385792,1.2948944076955695,91.6006097846005,67.67592252219414
FOODS_1_008_CA_4_validation,0.21948613921629806,0.6391716752511275,1.8209809614484838,2.4794393790973777,80.1124408139488,63.289983731214846
FOODS_1_008_TX_1_validation,0.1567670561657025,0.27057417877156625,0.7708577324065511,1.2411589009036585,57.21997550048141,53.48830503039025
FOODS_1_008_TX_2_validation,0.20231320830532257,0.43862061914627004,1.2496170085295015,1.8565566334454693,73.84432103144273,60.763607953874306
FOODS_1_008_TX_3_validation,0.1697433715749492,0.48174731346473937,1.37248366912313,1.8817137838479776,61.956330624856456,55.658032046083186
FOODS_1_008_WI_1_validation,0.460957352348481,0.42695187938800716,1.2163731184031983,2.599245175448641,168.24943360719556,91.71952725761172
FOODS_1_008_WI_2_validation,0.37271707523098196,0.384622222369075,1.0957771932069906,2.213928418899936,136.0417324593084,82.47476355204311
FOODS_1_008_WI_3_validation,0.1511499774481781,0.4157485838179859,1.1844552648304887,1.637905197175023,55.169741768585006,52.521301282710525
FOODS_1_009_CA_1_validation,0.2401584486418669,0.05060242777232162,0.14416480132707057,0.8646401472526712,87.65783375428141,66.20341145072564
FOODS_1_009_CA_2_validation,0.22312514926029145,0.053175477814080954,0.1514953438406403,0.8208707916215147,81.44067948000638,63.81249073653464
FOODS_1_009_CA_3_validation,0.33766262634870686,0.13683629107425108,0.38984249541961336,1.402830374465734,123.24685861727801,78.50059191409898
FOODS_1_009_CA_4_validation,0.1433846045304392,0.0231461839526667,0.06594278491992066,0.4960965985112382,52.33538065361031,51.154364747111416
FOODS_1_009_TX_1_validation,0.1392681650763471,0.02610405738751803,0.0743696777560625,0.4921741729851038,50.83288025286669,50.414720198007
FOODS_1_009_TX_2_validation,0.1688817031447172,0.031768355714122135,0.09050709405921457,0.5971522034933662,61.64182164782178,55.51658385015318
FOODS_1_009_TX_3_validation,0.137128751454576,0.028545480596836943,0.08132521936585217,0.4927114737295802,50.05199428092024,50.02599038545876
FOODS_1_009_WI_1_validation,0.2079088199149252,0.04523021723339941,0.12885953438384024,0.7525859941286158,75.8867192689477,61.59818149464629
FOODS_1_009_WI_2_validation,0.18453769672965015,0.03682029324574799,0.10489991279590734,0.6585130029848578,67.3562593063223,58.03286108159855
FOODS_1_009_WI_3_validation,0.14308448274605867,0.18785548315107845,0.5351946457693361,0.9644480940075121,52.22583620231141,51.1008004840978
FOODS_1_010_CA_1_validation,0.2325829858169303,0.7388112509098445,2.1048511285832237,2.8026000860340146,84.89278982317956,65.1508978538207
FOODS_1_010_CA_2_validation,0.4802112740994023,0.38869318082582655,1.107375231936851,2.5480090542350577,175.27711504628184,93.61546748435373
FOODS_1_010_CA_3_validation,0.4466592699358583,0.885686084046015,2.5232931297119614,3.8632709395195364,163.03063352658828,90.2858331984006
FOODS_1_010_CA_4_validation,0.09791790690506733,0.2623671060362098,0.7474760279615984,1.0412297486768005,35.74003602034957,42.27294407794989
FOODS_1_010_TX_1_validation,0.3274651059510559,0.8208317765163446,2.33852514975876,3.3209204676119275,119.52476367213539,77.30613289776413
FOODS_1_010_TX_2_validation,0.786641323124761,0.6877731990382816,1.959445247243096,4.319369216617379,287.12408294053773,119.81737831811748
FOODS_1_010_TX_3_validation,0.7160150338099044,2.143033839092225,6.1054392299119815,8.253484331341696,261.3454873406151,114.31217943434879
FOODS_1_010_WI_1_validation,1.0593047374301527,2.081386503210379,5.929807816143911,9.10772202843437,386.64622916200574,139.04068274465675
FOODS_1_010_WI_2_validation,0.44158497680389047,0.5580921954711903,1.5899879516512265,2.9147428820628978,161.17851653342,89.77152013122536
FOODS_1_010_WI_3_validation,0.7194923931231133,0.9286075952800839,2.6455752298427724,4.804052409212112,262.61472348993635,114.58942435712302
FOODS_1_011_CA_1_validation,0.8095417784087383,1.2318756993967508,3.5095769764690634,5.938202311695278,295.48274911918946,121.54890972756388
FOODS_1_011_CA_2_validation,2.389903003584066,2.479956721165878,7.06532243107452,14.235031441826717,872.314596308184,208.84379285822502
FOODS_1_011_CA_3_validation,1.5013736590631397,1.1710472067259245,3.336278422487204,7.840399399676624,548.001385558046,165.529662833893
FOODS_1_011_CA_4_validation,0.8005191583786587,1.239509713405245,3.5313260537626365,5.932883528898612,292.18949280821045,120.86965971827058
FOODS_1_011_TX_1_validation,0.5049849517399758,0.7862341014081214,2.239957409475679,3.754912264695607,184.31950738509119,95.99987171478179
FOODS_1_011_TX_2_validation,0.4141032659443367,0.4184060367230285,1.1920262685739311,2.4343360664069413,151.1476920696829,86.93321921730579
FOODS_1_011_TX_3_validation,0.3522579632850844,0.5243388701305672,1.493825738570207,2.55059962842546,128.5741565990558,80.17922318127552
FOODS_1_011_WI_1_validation,0.8328374628999303,1.5467804356277721,4.406731139505695,6.905243528205485,303.9856739584746,123.28537503663493
FOODS_1_011_WI_2_validation,0.5498116622340097,1.5169952896205479,4.321874150510041,5.97130913721207,200.68125671541353,100.17016939074564
FOODS_1_011_WI_3_validation,0.314532340456782,0.6660618016628265,1.8975901263139452,2.841187147684291,114.80430426672544,75.76420799649576
FOODS_1_012_CA_1_validation,3.5792133911360042,2.15563409677819,6.141336986718041,16.878977160126055,1306.4128877646415,255.57903745853665
FOODS_1_012_CA_2_validation,12.830266791993589,7.464775208003379,21.26692101918642,59.75772139516719,4683.04737907766,483.89293129150275
FOODS_1_012_CA_3_validation,4.9182726009502415,2.7964649286681618,7.9670448357436525,22.721862638594377,1795.1694993468382,299.59718784952224
FOODS_1_012_CA_4_validation,4.224975572856619,3.2003108075285294,9.117589650601454,21.79251636917131,1542.116084092666,277.6793190077959
FOODS_1_012_TX_1_validation,5.986150514679275,3.3877696868210236,9.651654383854822,27.610105927892647,2184.944937857935,330.52571290732703
FOODS_1_012_TX_2_validation,9.236888990929529,4.274317476178496,12.177402486193545,39.88806945898213,3371.4644816892783,410.57669695741856
FOODS_1_012_TX_3_validation,7.225528647915536,3.884887796193541,11.067928990208356,32.74451493395497,2637.3179564891707,363.13344354996906
FOODS_1_012_WI_1_validation,3.715090930352647,1.9322721243901584,5.504985416429227,16.65025820748717,1356.0081895787162,260.385117621833
FOODS_1_012_WI_2_validation,2.3302989487548196,1.7363759771286031,4.946883159403764,11.937780005668223,850.5591162955092,206.22307294474948
FOODS_1_012_WI_3_validation,2.6208277298077824,2.164865054630751,6.167635709199513,14.03011889862286,956.6021213798406,218.70095123019476
FOODS_1_013_CA_1_validation,2.0420855607878545,2.5338008978729416,7.2187228780356705,13.344979560399235,745.361229687567,193.04937576790647
FOODS_1_013_CA_2_validation,2.9292789510111654,3.952065146711322,11.25931525006627,20.04715210309977,1069.1868171190754,231.21276101451184
FOODS_1_013_CA_3_validation,3.5079562402201434,3.9491298717730756,11.250952739670197,21.774821460330628,1280.4040276803523,253.0221361541666
FOODS_1_013_CA_4_validation,1.2534489971447764,1.8726347515478192,5.335080327168135,9.095427318602464,457.5088839578434,151.24630308834716
FOODS_1_013_TX_1_validation,1.1190891432537284,2.70446042556284,7.704926761665209,11.062194191426393,408.46753728761087,142.9103805340275
FOODS_1_013_TX_2_validation,0.9080111216936545,1.117098056020944,3.1825789077496554,5.906612272830619,331.4240594181839,128.72918461215076
FOODS_1_013_TX_3_validation,1.1199392195760436,0.7804409771801445,2.223452972037479,5.583270630765609,408.7778151452559,142.9646486277737
FOODS_1_013_WI_1_validation,1.6949063675409584,1.2409472703532753,3.535421610456904,8.62014071307978,618.6408241524498,175.87507272954429
FOODS_1_013_WI_2_validation,0.9085370462167107,0.7711309158756693,2.1969288861904226,4.922540024840554,331.6160218690994,128.7664595050084
FOODS_1_013_WI_3_validation,1.0911140791298157,0.9480638221633166,2.701005437575412,5.974347674964859,398.25663888238273,141.11283408719115
FOODS_1_014_CA_1_validation,1.53141359499152,1.0683029061047067,3.043562986911827,7.637803771886388,558.9659621719048,167.1774449756762
FOODS_1_014_CA_2_validation,0.8560375016493512,0.9766360750312424,2.7824069303398438,5.3505194352878975,312.4536881020132,124.9907372772105
FOODS_1_014_CA_3_validation,1.1547305006657937,1.737065737931972,4.9488482672762215,8.413039769273603,421.4766327430147,145.16828729839978
FOODS_1_014_CA_4_validation,0.5345135045890183,0.7583234398604403,2.160440770569878,3.763981284336933,195.09742917499167,98.7667528004722
FOODS_1_014_TX_1_validation,1.029317535623491,0.8379587544562259,2.3873193970060558,5.475272003876528,375.7009005025742,137.0585459762678
FOODS_1_014_TX_2_validation,0.8964440618709302,1.2806612572666063,3.6485655698540045,6.337897755466795,327.2020825828895,127.90662269462233
FOODS_1_014_TX_3_validation,1.050957019842173,1.99348944109559,5.679391718441522,8.83226277796804,383.5993122423931,138.49175286680307
FOODS_1_014_WI_1_validation,1.2601623238977844,1.326680278176178,3.7796723822888714,7.5601593539822245,459.9592482226913,151.6507910006887
FOODS_1_014_WI_2_validation,1.7644932581024755,1.834086560774508,5.225257686061731,10.518737460369158,644.0400392074035,179.4491626070464
FOODS_1_014_WI_3_validation,0.9249064803464249,1.60785544079159,4.580732000197751,7.355451441237026,337.59086532644505,129.92129643104033
FOODS_1_015_CA_1_validation,0.618109016865678,0.8234116059085943,2.3458750064388543,4.200202057035888,225.60979115597246,106.20964908047961
FOODS_1_015_CA_2_validation,1.1387777835170252,2.2559418127746524,6.427110665666149,9.843444016217225,415.6538909837142,144.16204267831984
FOODS_1_015_CA_3_validation,1.2901772270861376,1.6168552397340863,4.60637215786699,8.476903839125402,470.9146878864402,153.44619380852043
FOODS_1_015_CA_4_validation,0.2335237505290819,1.0274516682025692,2.927179033504993,3.627750285092239,85.23616894311489,65.28252788576546
FOODS_1_015_TX_1_validation,0.5211186563570881,0.912151757529854,2.5986930408970865,4.162049009968351,190.20830957033715,97.52135908874966
FOODS_1_015_TX_2_validation,0.5817339678161334,0.6249713125521373,1.780524553378829,3.525726456827229,212.3328982528887,103.03710454319082
FOODS_1_015_TX_3_validation,0.3441582124723137,0.7491777666592486,2.134385021506129,3.16685965892307,125.6177475523945,79.25204967456504
FOODS_1_015_WI_1_validation,0.4793452254198526,0.5721717307626079,1.6301001260551378,3.0681358023146954,174.9610072782462,93.53101284553863
FOODS_1_015_WI_2_validation,0.34872613307035033,0.7014839133165947,1.9985066616257945,3.044685060836845,127.28503857067787,79.7762616856286
FOODS_1_015_WI_3_validation,0.267949506499304,0.3066553690386711,0.8736519629502995,1.6775004824482114,97.80156987224596,69.92909618758345
FOODS_1_016_CA_1_validation,0.7888733952703376,0.6267347698985627,1.7855485905483506,4.152168776359364,287.93878927367325,119.98724708769538
FOODS_1_016_CA_2_validation,1.0595371264341913,1.1011057577013719,3.137017328760249,6.315628708062823,386.7310511484798,139.0559331974871
FOODS_1_016_CA_3_validation,0.9228547681151312,1.202525068119456,3.42595790692652,6.194522211271914,336.8419903620229,129.77711477029047
FOODS_1_016_CA_4_validation,0.6743542762775258,1.1347501083737463,3.232869076274904,5.255931905107481,246.1393108412969,110.93676370827141
FOODS_1_016_TX_1_validation,0.359648234436555,0.801430699446576,2.2832520621931023,3.3621967655027674,131.2716055693426,81.01592607917982
FOODS_1_016_TX_2_validation,0.5411990504769225,0.8305101667850343,2.3660985937944763,3.989695745225244,197.53765342407672,99.38250686717375
FOODS_1_016_TX_3_validation,0.4315305512201464,1.0365237549505562,2.9530251369672635,4.247616790627703,157.50865119535342,88.74363391121456
FOODS_1_016_WI_1_validation,0.6428997824663354,1.278845675175559,3.6433930308480402,5.572092378247047,234.65842060021242,108.31860888144115
FOODS_1_016_WI_2_validation,1.0830519561332135,1.6566297730199873,4.719688612066353,7.968844480465993,395.3139639886229,140.59053381871465
FOODS_1_016_WI_3_validation,0.5214534990961676,0.5990280128909907,1.7066128695709701,3.2709733668594727,190.33052717010116,97.55268503995704
FOODS_1_017_CA_1_validation,0.8558611866640253,0.907626975262524,2.585802071721598,5.1533856317136735,312.38933313236925,124.97786466658191
FOODS_1_017_CA_2_validation,1.2224363168391086,1.207771484542484,3.440904790200738,7.108213740718064,446.18925564627466,149.36352560887727
FOODS_1_017_CA_3_validation,1.5137954382184746,2.1834860688951316,6.220686421193244,10.762072735848669,552.5353349497433,166.2130161795013
FOODS_1_017_CA_4_validation,0.6722821961266062,0.8784492795240619,2.50267569035027,4.519522278730088,245.38300158621126,110.76619556214145
FOODS_1_017_TX_1_validation,0.3650786640290469,1.1168559080563347,3.1818890354501144,4.277125027537255,133.2537123706021,81.62527561074513
FOODS_1_017_TX_2_validation,0.7055393941197857,0.8666675633985559,2.4691099339370064,4.585728116296364,257.5218788537218,113.47287756413904
FOODS_1_017_TX_3_validation,0.35687158960003806,0.7407258952886324,2.1103058930803322,3.1809206618804464,130.2581302040139,80.7025805671708
FOODS_1_017_WI_1_validation,0.7341200287913734,1.1831916007362622,3.3708774373332,5.57323752370732,267.9538105088513,115.74839318730331
FOODS_1_017_WI_2_validation,0.5171876639916062,0.8964934854521719,2.5540830926677054,4.105646084642524,188.77349735693628,97.15284281917238
FOODS_1_017_WI_3_validation,0.4504693907007317,0.8629937968976863,2.4586434831947037,3.810051655296899,164.4213276057671,90.67009639505383
FOODS_1_018_CA_1_validation,9.136949562393712,5.764020033118819,16.42152045863599,43.832369145817125,3334.9865902737047,408.3495188116244
FOODS_1_018_CA_2_validation,11.043259683833003,5.417274799977772,15.433653673433433,48.56343272493245,4030.7897845990465,448.931497257602
FOODS_1_018_CA_3_validation,12.923037053719336,6.645898479216874,18.93396574186195,57.70307690301996,4716.908524607557,485.639193466073
FOODS_1_018_CA_4_validation,5.8962347459310305,3.388356635943584,9.65332658432757,27.34203082212066,2152.125682264826,328.03396792594714
FOODS_1_018_TX_1_validation,5.384250764088482,3.702978188704841,10.549673966139366,26.702426258404813,1965.251528892296,313.46862114829736
FOODS_1_018_TX_2_validation,10.345639364413529,4.384005784989763,12.489901193149423,43.52681928639001,3776.158368010938,434.5203314006686
FOODS_1_018_TX_3_validation,10.150488937118022,5.35687551855517,15.261577929444128,45.713044740798196,3704.928462048078,430.4026290607481
FOODS_1_018_WI_1_validation,7.610450380828868,6.109184543467128,17.404883811940103,40.236234954426706,2777.8143890025367,372.6804521974916
FOODS_1_018_WI_2_validation,11.234803484185619,5.747480234809102,16.374399068570696,50.07880952112755,4100.703271727751,452.8080869268873
FOODS_1_018_WI_3_validation,10.176140121721868,6.433503092749186,18.328857646442682,48.85727801160829,3714.291144428482,430.94611869864207
FOODS_1_019_CA_1_validation,6.691612349390492,7.054300556434596,20.097491029394895,40.17232807756637,2442.4385075275295,349.45947601456805
FOODS_1_019_CA_2_validation,6.681533786808527,6.715692920130672,19.132808013883828,39.177409374309406,2438.7598321851124,349.1962078964427
FOODS_1_019_CA_3_validation,7.155955255750492,6.592746952158943,18.782538633008322,40.2504044002598,2611.92366834893,361.38093947723155
FOODS_1_019_CA_4_validation,4.188160410856343,3.7747408919396657,10.754123758570094,23.31860499113912,1528.678549962565,276.4668650998312
FOODS_1_019_TX_1_validation,3.766010873761096,4.735318723734904,13.490781234828477,24.788813856111766,1374.5939689228,262.16349563991554
FOODS_1_019_TX_2_validation,4.226535938553572,3.052670806142954,8.696967708044738,21.376575523705455,1542.6856175720538,277.7305904624168
FOODS_1_019_TX_3_validation,4.003812038168819,2.7954535883460356,7.964163557452632,19.97559967195909,1461.391393931619,270.3138355626307
FOODS_1_019_WI_1_validation,4.045290947616433,4.1252018517118225,11.752576537669421,23.888449380518722,1476.531195879998,271.7104337231088
FOODS_1_019_WI_2_validation,4.852015303923301,5.170665750922823,14.731071877903243,29.287117789673147,1770.985585932005,297.57230935791097
FOODS_1_019_WI_3_validation,5.138254955577863,4.642862617379517,13.227376556614807,28.642141423348395,1875.4630587859199,306.2240241053859
FOODS_1_020_CA_1_validation,1.2096084792454442,0.9904197829393908,2.8216763013879955,6.450501739124328,441.50709492458714,148.57777339235287
FOODS_1_020_CA_2_validation,0.7473068617244628,0.910318153675498,2.593469158427155,4.835389743600544,272.7670045294289,116.78334738511072
FOODS_1_020_CA_3_validation,0.854973490704361,1.1471651685757598,3.2682392109953153,5.8331596831083985,312.0653241070918,124.91303456947394
FOODS_1_020_CA_4_validation,0.7049945024446391,1.408444922989095,4.0126174067463785,6.127600914080296,257.32299339229326,113.42905125943116
FOODS_1_020_TX_1_validation,0.3948889095218765,0.6122614632837602,1.7443145734364272,2.9289813020020565,144.13445197548492,84.89241779319427
FOODS_1_020_TX_2_validation,0.674532251108072,0.8983593011540705,2.559398745726634,4.58299549905085,246.2042716544463,110.95140189615594
FOODS_1_020_TX_3_validation,0.4136305949560136,0.7963815085288322,2.2688670684771064,3.509758853345147,150.97516715894497,86.88359084399798
FOODS_1_020_WI_1_validation,1.9478390000451447,2.0730653992457593,5.906101240141693,11.749618240277126,710.9612350164778,188.5419363187508
FOODS_1_020_WI_2_validation,1.2589362945205733,1.1000563580586027,3.1340276206044817,6.910836504166202,459.5117475000093,151.577001471201
FOODS_1_020_WI_3_validation,0.9716618441477315,0.7160039587461936,2.039873836221381,4.954859368664575,354.656573113922,133.16466744484475
FOODS_1_021_CA_1_validation,2.3418098749791545,1.7607952909313584,5.016453053140032,12.041882678077496,854.7606043673914,206.7317832805821
FOODS_1_021_CA_2_validation,3.0364819425198695,2.1876524810340543,6.232556404605048,15.342002232164656,1108.3159090197523,235.40559774777577
FOODS_1_021_CA_3_validation,1.7850325894216768,1.0276434677739084,2.9277254647398965,8.282823233004926,651.536895138912,180.49056694726625
FOODS_1_021_CA_4_validation,2.1979055340519222,4.30585460211814,12.267250813549936,18.8609674157057,802.2355199289516,200.27924504662877
FOODS_1_021_TX_1_validation,0.7885568596267698,1.2113305398065248,3.4510444320645846,5.816715010944894,287.823253763771,119.96317221626207
FOODS_1_021_TX_2_validation,0.662752596311302,0.2608608105328892,0.7431846371818294,2.7314424261157355,241.90469765362522,109.97833824295246
FOODS_1_021_TX_3_validation,0.5247701250397763,0.19006206938300216,0.5414811438632147,2.1157915189825434,191.54109563951835,97.8624278361002
FOODS_1_021_WI_1_validation,2.4459224587128134,1.7849382844904336,5.085235718777047,12.423003094915487,892.7616974301769,211.2772701250867
FOODS_1_021_WI_2_validation,1.1776687071502958,0.842120492314132,2.3991760635312245,5.932182184982112,429.849078109858,146.6030487592018
FOODS_1_021_WI_3_validation,1.3888554879579733,1.1242445119551434,3.2029389466905154,7.369505410564436,506.9322531046603,159.20619540467956
FOODS_1_022_CA_1_validation,0.11598441714126971,0.23460111951373247,0.6683715638700052,1.0163248152938142,42.33431225656344,46.007777742770536
FOODS_1_022_CA_2_validation,0.48656785225606003,0.998037676722398,2.8433794526419094,4.30308300941009,177.59726607346192,94.23302660783584
FOODS_1_022_CA_3_validation,0.3332787648873366,0.7864702060174739,2.2406300644370742,3.2404663590990843,121.64674918387786,77.9893419589747
FOODS_1_022_CA_4_validation,0.12782415604887556,0.024484174651332034,0.06975468035146877,0.4532271484980955,46.65581695783958,48.2989735697559
FOODS_1_022_TX_1_validation,0.37839363551304445,0.5239466390762398,1.4927082840426131,2.6278891905817465,138.11367696226122,83.10044433162233
FOODS_1_022_TX_2_validation,0.40806221737315423,0.6391170943787928,1.820825462177741,3.0450121142972035,148.9427093412013,86.29678711898876
FOODS_1_022_TX_3_validation,0.09304996530884578,0.006605583839136904,0.018819110539580915,0.29796900646611824,33.96323733772871,41.20875958927222
